insurance_plan_id,name,coverage,region
6549,Insurance Plan 6549,Fire,North
6550,Insurance Plan 6550,Accident,East
6551,Insurance Plan 6551,Natural Disaster,North
6552,Insurance Plan 6552,Theft,South
6553,Insurance Plan 6553,Medical,South
6554,Insurance Plan 6554,Medical,East
6555,Insurance Plan 6555,Accident,East
6556,Insurance Plan 6556,Theft,East
6557,Insurance Plan 6557,Accident,East
6558,Insurance Plan 6558,Theft,North
6559,Insurance Plan 6559,Accident,North
6560,Insurance Plan 6560,Theft,South
6561,Insurance Plan 6561,Fire,South
6562,Insurance Plan 6562,Fire,South
6563,Insurance Plan 6563,Theft,West
6564,Insurance Plan 6564,Medical,North
6565,Insurance Plan 6565,Natural Disaster,West
6566,Insurance Plan 6566,Accident,East
6567,Insurance Plan 6567,Theft,West
6568,Insurance Plan 6568,Accident,South
6569,Insurance Plan 6569,Accident,East
6570,Insurance Plan 6570,Natural Disaster,West
6571,Insurance Plan 6571,Fire,East
6572,Insurance Plan 6572,Natural Disaster,East
6573,Insurance Plan 6573,Medical,South
6574,Insurance Plan 6574,Medical,East
6575,Insurance Plan 6575,Accident,West
6576,Insurance Plan 6576,Fire,East
6577,Insurance Plan 6577,Natural Disaster,East
6578,Insurance Plan 6578,Fire,East
6579,Insurance Plan 6579,Accident,North
6580,Insurance Plan 6580,Natural Disaster,South
6581,Insurance Plan 6581,Fire,South
6582,Insurance Plan 6582,Accident,North
6583,Insurance Plan 6583,Fire,East
6584,Insurance Plan 6584,Theft,East
6585,Insurance Plan 6585,Medical,West
6586,Insurance Plan 6586,Accident,North
6587,Insurance Plan 6587,Natural Disaster,South
6588,Insurance Plan 6588,Accident,South
6589,Insurance Plan 6589,Theft,South
6590,Insurance Plan 6590,Fire,South
6591,Insurance Plan 6591,Medical,South
6592,Insurance Plan 6592,Natural Disaster,North
6593,Insurance Plan 6593,Natural Disaster,East
6594,Insurance Plan 6594,Natural Disaster,South
6595,Insurance Plan 6595,Natural Disaster,South
6596,Insurance Plan 6596,Medical,South
6597,Insurance Plan 6597,Fire,South
6598,Insurance Plan 6598,Natural Disaster,South
6599,Insurance Plan 6599,Theft,West
6600,Insurance Plan 6600,Theft,East
6601,Insurance Plan 6601,Fire,West
6602,Insurance Plan 6602,Medical,West
6603,Insurance Plan 6603,Natural Disaster,West
6604,Insurance Plan 6604,Accident,West
6605,Insurance Plan 6605,Medical,South
6606,Insurance Plan 6606,Medical,North
6607,Insurance Plan 6607,Fire,East
6608,Insurance Plan 6608,Natural Disaster,East
6609,Insurance Plan 6609,Theft,North
6610,Insurance Plan 6610,Fire,West
6611,Insurance Plan 6611,Theft,South
6612,Insurance Plan 6612,Accident,South
6613,Insurance Plan 6613,Theft,West
6614,Insurance Plan 6614,Theft,West
6615,Insurance Plan 6615,Accident,South
6616,Insurance Plan 6616,Theft,East
6617,Insurance Plan 6617,Fire,South
6618,Insurance Plan 6618,Medical,South
6619,Insurance Plan 6619,Accident,North
6620,Insurance Plan 6620,Natural Disaster,South
6621,Insurance Plan 6621,Theft,West
6622,Insurance Plan 6622,Theft,East
6623,Insurance Plan 6623,Medical,North
6624,Insurance Plan 6624,Fire,East
6625,Insurance Plan 6625,Natural Disaster,North
6626,Insurance Plan 6626,Natural Disaster,West
6627,Insurance Plan 6627,Theft,West
6628,Insurance Plan 6628,Medical,North
6629,Insurance Plan 6629,Natural Disaster,West
6630,Insurance Plan 6630,Theft,North
6631,Insurance Plan 6631,Medical,East
6632,Insurance Plan 6632,Fire,West
6633,Insurance Plan 6633,Medical,North
6634,Insurance Plan 6634,Accident,West
6635,Insurance Plan 6635,Natural Disaster,South
6636,Insurance Plan 6636,Accident,East
6637,Insurance Plan 6637,Theft,North
6638,Insurance Plan 6638,Fire,East
6639,Insurance Plan 6639,Theft,West
6640,Insurance Plan 6640,Accident,West
6641,Insurance Plan 6641,Fire,North
6642,Insurance Plan 6642,Medical,East
6643,Insurance Plan 6643,Medical,East
6644,Insurance Plan 6644,Accident,East
6645,Insurance Plan 6645,Medical,North
6646,Insurance Plan 6646,Fire,North
6647,Insurance Plan 6647,Accident,South
6648,Insurance Plan 6648,Natural Disaster,West
6649,Insurance Plan 6649,Theft,West
6650,Insurance Plan 6650,Medical,North
6651,Insurance Plan 6651,Accident,West
6652,Insurance Plan 6652,Natural Disaster,West
6653,Insurance Plan 6653,Fire,North
6654,Insurance Plan 6654,Natural Disaster,North
6655,Insurance Plan 6655,Natural Disaster,North
6656,Insurance Plan 6656,Fire,South
6657,Insurance Plan 6657,Medical,West
6658,Insurance Plan 6658,Accident,North
6659,Insurance Plan 6659,Medical,West
6660,Insurance Plan 6660,Accident,North
6661,Insurance Plan 6661,Accident,West
6662,Insurance Plan 6662,Fire,South
6663,Insurance Plan 6663,Natural Disaster,South
6664,Insurance Plan 6664,Fire,East
6665,Insurance Plan 6665,Fire,East
6666,Insurance Plan 6666,Accident,North
6667,Insurance Plan 6667,Accident,East
6668,Insurance Plan 6668,Medical,East
6669,Insurance Plan 6669,Medical,South
6670,Insurance Plan 6670,Medical,West
6671,Insurance Plan 6671,Fire,East
6672,Insurance Plan 6672,Accident,East
6673,Insurance Plan 6673,Theft,South
6674,Insurance Plan 6674,Natural Disaster,East
6675,Insurance Plan 6675,Accident,East
6676,Insurance Plan 6676,Theft,West
6677,Insurance Plan 6677,Fire,East
6678,Insurance Plan 6678,Medical,South
6679,Insurance Plan 6679,Medical,East
6680,Insurance Plan 6680,Fire,North
6681,Insurance Plan 6681,Accident,East
6682,Insurance Plan 6682,Natural Disaster,West
6683,Insurance Plan 6683,Theft,West
6684,Insurance Plan 6684,Theft,East
6685,Insurance Plan 6685,Accident,East
6686,Insurance Plan 6686,Medical,West
6687,Insurance Plan 6687,Medical,South
6688,Insurance Plan 6688,Theft,East
6689,Insurance Plan 6689,Fire,North
6690,Insurance Plan 6690,Theft,East
6691,Insurance Plan 6691,Natural Disaster,East
6692,Insurance Plan 6692,Natural Disaster,South
6693,Insurance Plan 6693,Accident,North
6694,Insurance Plan 6694,Theft,North
6695,Insurance Plan 6695,Fire,West
6696,Insurance Plan 6696,Medical,South
6697,Insurance Plan 6697,Medical,East
6698,Insurance Plan 6698,Accident,South
6699,Insurance Plan 6699,Accident,North
6700,Insurance Plan 6700,Medical,North
6701,Insurance Plan 6701,Medical,South
6702,Insurance Plan 6702,Accident,North
6703,Insurance Plan 6703,Theft,South
6704,Insurance Plan 6704,Medical,North
6705,Insurance Plan 6705,Accident,South
6706,Insurance Plan 6706,Theft,South
6707,Insurance Plan 6707,Theft,West
6708,Insurance Plan 6708,Theft,South
6709,Insurance Plan 6709,Fire,East
6710,Insurance Plan 6710,Theft,North
6711,Insurance Plan 6711,Natural Disaster,West
6712,Insurance Plan 6712,Accident,West
6713,Insurance Plan 6713,Natural Disaster,South
6714,Insurance Plan 6714,Accident,South
6715,Insurance Plan 6715,Natural Disaster,West
6716,Insurance Plan 6716,Natural Disaster,West
6717,Insurance Plan 6717,Medical,East
6718,Insurance Plan 6718,Medical,West
6719,Insurance Plan 6719,Medical,East
6720,Insurance Plan 6720,Theft,East
6721,Insurance Plan 6721,Natural Disaster,East
6722,Insurance Plan 6722,Fire,South
6723,Insurance Plan 6723,Medical,South
6724,Insurance Plan 6724,Natural Disaster,South
6725,Insurance Plan 6725,Fire,West
6726,Insurance Plan 6726,Natural Disaster,East
6727,Insurance Plan 6727,Fire,South
6728,Insurance Plan 6728,Medical,South
6729,Insurance Plan 6729,Accident,East
6730,Insurance Plan 6730,Natural Disaster,North
6731,Insurance Plan 6731,Accident,West
6732,Insurance Plan 6732,Accident,West
6733,Insurance Plan 6733,Fire,South
6734,Insurance Plan 6734,Fire,West
6735,Insurance Plan 6735,Natural Disaster,North
6736,Insurance Plan 6736,Medical,West
6737,Insurance Plan 6737,Theft,North
6738,Insurance Plan 6738,Medical,North
6739,Insurance Plan 6739,Medical,East
6740,Insurance Plan 6740,Fire,West
6741,Insurance Plan 6741,Accident,South
6742,Insurance Plan 6742,Accident,South
6743,Insurance Plan 6743,Accident,East
6744,Insurance Plan 6744,Natural Disaster,East
6745,Insurance Plan 6745,Medical,South
6746,Insurance Plan 6746,Natural Disaster,West
6747,Insurance Plan 6747,Theft,East
6748,Insurance Plan 6748,Fire,North
6749,Insurance Plan 6749,Medical,North
6750,Insurance Plan 6750,Fire,North
6751,Insurance Plan 6751,Natural Disaster,West
6752,Insurance Plan 6752,Theft,South
6753,Insurance Plan 6753,Theft,South
6754,Insurance Plan 6754,Theft,North
6755,Insurance Plan 6755,Accident,North
6756,Insurance Plan 6756,Medical,North
6757,Insurance Plan 6757,Fire,West
6758,Insurance Plan 6758,Natural Disaster,West
6759,Insurance Plan 6759,Accident,West
6760,Insurance Plan 6760,Accident,South
6761,Insurance Plan 6761,Medical,South
6762,Insurance Plan 6762,Fire,East
6763,Insurance Plan 6763,Medical,South
6764,Insurance Plan 6764,Accident,East
6765,Insurance Plan 6765,Accident,North
6766,Insurance Plan 6766,Theft,East
6767,Insurance Plan 6767,Accident,South
6768,Insurance Plan 6768,Theft,East
6769,Insurance Plan 6769,Fire,East
6770,Insurance Plan 6770,Accident,North
6771,Insurance Plan 6771,Natural Disaster,East
6772,Insurance Plan 6772,Fire,North
6773,Insurance Plan 6773,Natural Disaster,North
6774,Insurance Plan 6774,Medical,North
6775,Insurance Plan 6775,Theft,North
6776,Insurance Plan 6776,Natural Disaster,North
6777,Insurance Plan 6777,Fire,East
6778,Insurance Plan 6778,Accident,East
6779,Insurance Plan 6779,Fire,East
6780,Insurance Plan 6780,Fire,South
6781,Insurance Plan 6781,Theft,West
6782,Insurance Plan 6782,Theft,South
6783,Insurance Plan 6783,Medical,North
6784,Insurance Plan 6784,Theft,East
6785,Insurance Plan 6785,Natural Disaster,South
6786,Insurance Plan 6786,Accident,South
6787,Insurance Plan 6787,Natural Disaster,South
6788,Insurance Plan 6788,Accident,North
6789,Insurance Plan 6789,Natural Disaster,North
6790,Insurance Plan 6790,Natural Disaster,North
6791,Insurance Plan 6791,Medical,East
6792,Insurance Plan 6792,Fire,East
6793,Insurance Plan 6793,Theft,South
6794,Insurance Plan 6794,Fire,West
6795,Insurance Plan 6795,Theft,South
6796,Insurance Plan 6796,Natural Disaster,East
6797,Insurance Plan 6797,Accident,West
6798,Insurance Plan 6798,Accident,North
6799,Insurance Plan 6799,Natural Disaster,North
6800,Insurance Plan 6800,Medical,South
6801,Insurance Plan 6801,Medical,South
6802,Insurance Plan 6802,Theft,West
6803,Insurance Plan 6803,Theft,West
6804,Insurance Plan 6804,Fire,East
6805,Insurance Plan 6805,Fire,West
6806,Insurance Plan 6806,Natural Disaster,North
6807,Insurance Plan 6807,Natural Disaster,North
6808,Insurance Plan 6808,Medical,West
6809,Insurance Plan 6809,Natural Disaster,South
6810,Insurance Plan 6810,Medical,East
6811,Insurance Plan 6811,Theft,West
6812,Insurance Plan 6812,Theft,East
6813,Insurance Plan 6813,Accident,West
6814,Insurance Plan 6814,Accident,West
6815,Insurance Plan 6815,Fire,West
6816,Insurance Plan 6816,Fire,West
6817,Insurance Plan 6817,Fire,East
6818,Insurance Plan 6818,Natural Disaster,West
6819,Insurance Plan 6819,Natural Disaster,West
6820,Insurance Plan 6820,Medical,West
6821,Insurance Plan 6821,Medical,North
6822,Insurance Plan 6822,Natural Disaster,North
6823,Insurance Plan 6823,Theft,North
6824,Insurance Plan 6824,Medical,South
6825,Insurance Plan 6825,Medical,North
6826,Insurance Plan 6826,Natural Disaster,North
6827,Insurance Plan 6827,Fire,East
6828,Insurance Plan 6828,Accident,South
6829,Insurance Plan 6829,Medical,North
6830,Insurance Plan 6830,Accident,South
6831,Insurance Plan 6831,Natural Disaster,East
6832,Insurance Plan 6832,Fire,South
6833,Insurance Plan 6833,Fire,West
6834,Insurance Plan 6834,Theft,South
6835,Insurance Plan 6835,Medical,North
6836,Insurance Plan 6836,Theft,West
6837,Insurance Plan 6837,Theft,North
6838,Insurance Plan 6838,Fire,West
6839,Insurance Plan 6839,Theft,North
6840,Insurance Plan 6840,Medical,North
6841,Insurance Plan 6841,Theft,East
6842,Insurance Plan 6842,Theft,West
6843,Insurance Plan 6843,Theft,East
6844,Insurance Plan 6844,Accident,North
6845,Insurance Plan 6845,Theft,South
6846,Insurance Plan 6846,Natural Disaster,South
6847,Insurance Plan 6847,Natural Disaster,East
6848,Insurance Plan 6848,Accident,East
6849,Insurance Plan 6849,Theft,East
6850,Insurance Plan 6850,Accident,North
6851,Insurance Plan 6851,Accident,West
6852,Insurance Plan 6852,Accident,East
6853,Insurance Plan 6853,Theft,West
6854,Insurance Plan 6854,Medical,North
6855,Insurance Plan 6855,Accident,North
6856,Insurance Plan 6856,Accident,South
6857,Insurance Plan 6857,Theft,North
6858,Insurance Plan 6858,Fire,North
6859,Insurance Plan 6859,Theft,West
6860,Insurance Plan 6860,Fire,South
6861,Insurance Plan 6861,Natural Disaster,East
6862,Insurance Plan 6862,Theft,East
6863,Insurance Plan 6863,Accident,East
6864,Insurance Plan 6864,Natural Disaster,East
6865,Insurance Plan 6865,Medical,East
6866,Insurance Plan 6866,Fire,North
6867,Insurance Plan 6867,Accident,South
6868,Insurance Plan 6868,Fire,West
6869,Insurance Plan 6869,Theft,South
6870,Insurance Plan 6870,Natural Disaster,North
6871,Insurance Plan 6871,Accident,West
6872,Insurance Plan 6872,Fire,North
6873,Insurance Plan 6873,Theft,North
6874,Insurance Plan 6874,Accident,South
6875,Insurance Plan 6875,Fire,North
6876,Insurance Plan 6876,Theft,West
6877,Insurance Plan 6877,Natural Disaster,East
6878,Insurance Plan 6878,Accident,South
6879,Insurance Plan 6879,Accident,North
6880,Insurance Plan 6880,Natural Disaster,South
6881,Insurance Plan 6881,Theft,East
6882,Insurance Plan 6882,Fire,North
6883,Insurance Plan 6883,Theft,East
6884,Insurance Plan 6884,Medical,South
6885,Insurance Plan 6885,Medical,West
6886,Insurance Plan 6886,Theft,North
6887,Insurance Plan 6887,Accident,West
6888,Insurance Plan 6888,Theft,East
6889,Insurance Plan 6889,Natural Disaster,North
6890,Insurance Plan 6890,Theft,South
6891,Insurance Plan 6891,Theft,East
6892,Insurance Plan 6892,Accident,North
6893,Insurance Plan 6893,Accident,North
6894,Insurance Plan 6894,Theft,East
6895,Insurance Plan 6895,Natural Disaster,South
6896,Insurance Plan 6896,Theft,East
6897,Insurance Plan 6897,Fire,North
6898,Insurance Plan 6898,Fire,West
6899,Insurance Plan 6899,Natural Disaster,North
6900,Insurance Plan 6900,Natural Disaster,South
6901,Insurance Plan 6901,Medical,East
6902,Insurance Plan 6902,Fire,South
6903,Insurance Plan 6903,Fire,South
6904,Insurance Plan 6904,Fire,West
6905,Insurance Plan 6905,Fire,North
6906,Insurance Plan 6906,Accident,North
6907,Insurance Plan 6907,Theft,North
6908,Insurance Plan 6908,Natural Disaster,North
6909,Insurance Plan 6909,Fire,West
6910,Insurance Plan 6910,Natural Disaster,West
6911,Insurance Plan 6911,Medical,West
6912,Insurance Plan 6912,Accident,South
6913,Insurance Plan 6913,Accident,East
6914,Insurance Plan 6914,Medical,West
6915,Insurance Plan 6915,Accident,South
6916,Insurance Plan 6916,Accident,East
6917,Insurance Plan 6917,Theft,South
6918,Insurance Plan 6918,Medical,South
6919,Insurance Plan 6919,Accident,East
6920,Insurance Plan 6920,Theft,East
6921,Insurance Plan 6921,Fire,West
6922,Insurance Plan 6922,Medical,South
6923,Insurance Plan 6923,Fire,West
6924,Insurance Plan 6924,Accident,South
6925,Insurance Plan 6925,Accident,South
6926,Insurance Plan 6926,Medical,South
6927,Insurance Plan 6927,Accident,West
6928,Insurance Plan 6928,Accident,West
6929,Insurance Plan 6929,Accident,West
6930,Insurance Plan 6930,Accident,West
6931,Insurance Plan 6931,Medical,East
6932,Insurance Plan 6932,Medical,West
6933,Insurance Plan 6933,Theft,South
6934,Insurance Plan 6934,Theft,South
6935,Insurance Plan 6935,Theft,South
6936,Insurance Plan 6936,Natural Disaster,East
6937,Insurance Plan 6937,Accident,West
6938,Insurance Plan 6938,Medical,East
6939,Insurance Plan 6939,Theft,West
6940,Insurance Plan 6940,Theft,West
6941,Insurance Plan 6941,Fire,West
6942,Insurance Plan 6942,Medical,West
6943,Insurance Plan 6943,Fire,South
6944,Insurance Plan 6944,Theft,East
6945,Insurance Plan 6945,Natural Disaster,South
6946,Insurance Plan 6946,Accident,West
6947,Insurance Plan 6947,Theft,West
6948,Insurance Plan 6948,Fire,South
6949,Insurance Plan 6949,Accident,South
6950,Insurance Plan 6950,Medical,South
6951,Insurance Plan 6951,Accident,South
6952,Insurance Plan 6952,Theft,West
6953,Insurance Plan 6953,Medical,West
6954,Insurance Plan 6954,Theft,South
6955,Insurance Plan 6955,Accident,East
6956,Insurance Plan 6956,Natural Disaster,North
6957,Insurance Plan 6957,Fire,North
6958,Insurance Plan 6958,Fire,North
6959,Insurance Plan 6959,Fire,North
6960,Insurance Plan 6960,Medical,North
6961,Insurance Plan 6961,Medical,East
6962,Insurance Plan 6962,Theft,South
6963,Insurance Plan 6963,Theft,East
6964,Insurance Plan 6964,Fire,East
6965,Insurance Plan 6965,Natural Disaster,East
6966,Insurance Plan 6966,Natural Disaster,West
6967,Insurance Plan 6967,Accident,East
6968,Insurance Plan 6968,Theft,East
6969,Insurance Plan 6969,Medical,North
6970,Insurance Plan 6970,Natural Disaster,South
6971,Insurance Plan 6971,Theft,South
6972,Insurance Plan 6972,Accident,North
6973,Insurance Plan 6973,Natural Disaster,West
6974,Insurance Plan 6974,Theft,West
6975,Insurance Plan 6975,Medical,South
6976,Insurance Plan 6976,Fire,South
6977,Insurance Plan 6977,Accident,North
6978,Insurance Plan 6978,Fire,South
6979,Insurance Plan 6979,Accident,West
6980,Insurance Plan 6980,Accident,West
6981,Insurance Plan 6981,Theft,North
6982,Insurance Plan 6982,Natural Disaster,East
6983,Insurance Plan 6983,Accident,South
6984,Insurance Plan 6984,Accident,North
6985,Insurance Plan 6985,Accident,East
6986,Insurance Plan 6986,Medical,North
6987,Insurance Plan 6987,Medical,North
6988,Insurance Plan 6988,Theft,South
6989,Insurance Plan 6989,Natural Disaster,East
6990,Insurance Plan 6990,Accident,South
6991,Insurance Plan 6991,Fire,South
6992,Insurance Plan 6992,Medical,East
6993,Insurance Plan 6993,Fire,East
6994,Insurance Plan 6994,Natural Disaster,West
6995,Insurance Plan 6995,Fire,West
6996,Insurance Plan 6996,Theft,East
6997,Insurance Plan 6997,Medical,South
6998,Insurance Plan 6998,Natural Disaster,East
6999,Insurance Plan 6999,Natural Disaster,North
7000,Insurance Plan 7000,Accident,East
7001,Insurance Plan 7001,Theft,North
7002,Insurance Plan 7002,Theft,East
7003,Insurance Plan 7003,Medical,West
7004,Insurance Plan 7004,Accident,East
7005,Insurance Plan 7005,Fire,East
7006,Insurance Plan 7006,Accident,North
7007,Insurance Plan 7007,Medical,North
7008,Insurance Plan 7008,Theft,North
7009,Insurance Plan 7009,Natural Disaster,North
7010,Insurance Plan 7010,Medical,West
7011,Insurance Plan 7011,Theft,West
7012,Insurance Plan 7012,Accident,West
7013,Insurance Plan 7013,Fire,East
7014,Insurance Plan 7014,Accident,East
7015,Insurance Plan 7015,Medical,West
7016,Insurance Plan 7016,Accident,East
7017,Insurance Plan 7017,Theft,East
7018,Insurance Plan 7018,Medical,South
