user_id,needs
6404,"Fire, Theft"
6405,"Fire, Natural Disaster"
6406,"Fire, Theft"
6407,"Medical, Fire"
6408,"Fire, Theft"
6409,"Medical, Accident"
6410,"Medical, Accident"
6411,"Medical, Accident"
6412,"Fire, Theft"
6413,"Fire, Theft"
6414,"Fire, Natural Disaster"
6415,"Fire, Natural Disaster"
6416,"Medical, Fire"
6417,"Fire, Natural Disaster"
6418,"Fire, Theft"
6419,"Fire, Natural Disaster"
6420,"Fire, Natural Disaster"
6421,"Fire, Natural Disaster"
6422,"Medical, Accident"
6423,"Theft, Accident"
6424,"Medical, Accident"
6425,"Medical, Accident"
6426,"Medical, Accident"
6427,"Medical, Accident"
6428,"Fire, Natural Disaster"
6429,"Fire, Theft"
6430,"Medical, Fire"
6431,"Theft, Accident"
6432,"Medical, Fire"
6433,"Medical, Accident"
6434,"Fire, Theft"
6435,"Medical, Accident"
6436,"Fire, Natural Disaster"
6437,"Medical, Fire"
6438,"Theft, Accident"
6439,"Medical, Fire"
6440,"Theft, Accident"
6441,"Fire, Natural Disaster"
6442,"Medical, Accident"
6443,"Fire, Natural Disaster"
6444,"Fire, Theft"
6445,"Fire, Theft"
6446,"Theft, Accident"
6447,"Medical, Accident"
6448,"Medical, Fire"
6449,"Theft, Accident"
6450,"Medical, Accident"
6451,"Fire, Theft"
6452,"Fire, Theft"
6453,"Fire, Theft"
6454,"Medical, Accident"
6455,"Fire, Natural Disaster"
6456,"Theft, Accident"
6457,"Medical, Accident"
6458,"Medical, Fire"
6459,"Medical, Fire"
6460,"Medical, Fire"
6461,"Medical, Accident"
6462,"Medical, Accident"
6463,"Fire, Theft"
6464,"Medical, Accident"
6465,"Medical, Accident"
6466,"Theft, Accident"
6467,"Fire, Natural Disaster"
6468,"Theft, Accident"
6469,"Medical, Fire"
6470,"Medical, Fire"
6471,"Fire, Natural Disaster"
6472,"Fire, Natural Disaster"
6473,"Medical, Fire"
6474,"Medical, Accident"
6475,"Medical, Accident"
6476,"Fire, Natural Disaster"
6477,"Medical, Fire"
6478,"Theft, Accident"
6479,"Fire, Theft"
6480,"Fire, Natural Disaster"
6481,"Medical, Fire"
6482,"Medical, Accident"
6483,"Fire, Natural Disaster"
6484,"Fire, Natural Disaster"
6485,"Theft, Accident"
6486,"Medical, Fire"
6487,"Fire, Theft"
6488,"Theft, Accident"
6489,"Medical, Accident"
6490,"Medical, Fire"
6491,"Medical, Accident"
6492,"Fire, Theft"
6493,"Fire, Theft"
6494,"Fire, Theft"
6495,"Theft, Accident"
6496,"Fire, Theft"
6497,"Fire, Natural Disaster"
6498,"Theft, Accident"
6499,"Medical, Accident"
6500,"Fire, Natural Disaster"
6501,"Fire, Natural Disaster"
6502,"Theft, Accident"
6503,"Medical, Accident"
6504,"Fire, Natural Disaster"
6505,"Fire, Natural Disaster"
6506,"Medical, Accident"
6507,"Theft, Accident"
6508,"Fire, Theft"
6509,"Medical, Accident"
6510,"Fire, Natural Disaster"
6511,"Medical, Accident"
6512,"Theft, Accident"
6513,"Theft, Accident"
6514,"Theft, Accident"
6515,"Medical, Accident"
6516,"Medical, Accident"
6517,"Fire, Natural Disaster"
6518,"Theft, Accident"
6519,"Fire, Natural Disaster"
6520,"Theft, Accident"
6521,"Fire, Natural Disaster"
6522,"Medical, Fire"
6523,"Fire, Natural Disaster"
6524,"Fire, Natural Disaster"
6525,"Theft, Accident"
6526,"Medical, Fire"
6527,"Fire, Natural Disaster"
6528,"Medical, Fire"
6529,"Theft, Accident"
6530,"Medical, Fire"
6531,"Fire, Natural Disaster"
6532,"Medical, Accident"
6533,"Medical, Accident"
6534,"Theft, Accident"
6535,"Medical, Fire"
6536,"Theft, Accident"
6537,"Theft, Accident"
6538,"Fire, Theft"
6539,"Fire, Theft"
6540,"Theft, Accident"
6541,"Fire, Natural Disaster"
6542,"Medical, Accident"
6543,"Theft, Accident"
6544,"Fire, Theft"
6545,"Fire, Natural Disaster"
6546,"Medical, Fire"
6547,"Medical, Accident"
6548,"Medical, Fire"
6549,"Fire, Natural Disaster"
6550,"Theft, Accident"
6551,"Fire, Natural Disaster"
6552,"Medical, Fire"
6553,"Theft, Accident"
6554,"Fire, Theft"
6555,"Medical, Accident"
6556,"Fire, Theft"
6557,"Fire, Natural Disaster"
6558,"Medical, Accident"
6559,"Fire, Natural Disaster"
6560,"Fire, Natural Disaster"
6561,"Fire, Natural Disaster"
6562,"Medical, Accident"
6563,"Medical, Fire"
6564,"Medical, Accident"
6565,"Theft, Accident"
6566,"Fire, Theft"
6567,"Medical, Fire"
6568,"Fire, Natural Disaster"
6569,"Medical, Fire"
6570,"Medical, Accident"
6571,"Theft, Accident"
6572,"Theft, Accident"
6573,"Medical, Accident"
6574,"Fire, Theft"
6575,"Medical, Accident"
6576,"Medical, Fire"
6577,"Fire, Theft"
6578,"Theft, Accident"
6579,"Fire, Natural Disaster"
6580,"Theft, Accident"
6581,"Fire, Theft"
6582,"Medical, Accident"
6583,"Medical, Accident"
6584,"Medical, Accident"
6585,"Theft, Accident"
6586,"Fire, Natural Disaster"
6587,"Fire, Natural Disaster"
6588,"Medical, Fire"
6589,"Fire, Theft"
6590,"Theft, Accident"
6591,"Theft, Accident"
6592,"Fire, Natural Disaster"
6593,"Medical, Fire"
6594,"Fire, Natural Disaster"
6595,"Medical, Accident"
6596,"Theft, Accident"
6597,"Fire, Theft"
6598,"Medical, Fire"
6599,"Theft, Accident"
6600,"Fire, Theft"
6601,"Fire, Natural Disaster"
6602,"Fire, Theft"
6603,"Medical, Accident"
6604,"Medical, Accident"
6605,"Medical, Fire"
6606,"Medical, Fire"
6607,"Medical, Accident"
6608,"Fire, Theft"
6609,"Theft, Accident"
6610,"Fire, Natural Disaster"
6611,"Medical, Fire"
6612,"Medical, Accident"
6613,"Medical, Accident"
6614,"Medical, Accident"
6615,"Fire, Natural Disaster"
6616,"Medical, Accident"
6617,"Fire, Theft"
6618,"Medical, Fire"
6619,"Theft, Accident"
6620,"Theft, Accident"
6621,"Fire, Theft"
6622,"Fire, Natural Disaster"
6623,"Fire, Natural Disaster"
6624,"Fire, Natural Disaster"
6625,"Fire, Natural Disaster"
6626,"Fire, Theft"
6627,"Fire, Natural Disaster"
6628,"Medical, Accident"
6629,"Fire, Natural Disaster"
6630,"Medical, Accident"
6631,"Medical, Accident"
6632,"Medical, Fire"
6633,"Fire, Natural Disaster"
6634,"Medical, Accident"
6635,"Fire, Theft"
6636,"Fire, Theft"
6637,"Fire, Theft"
6638,"Medical, Accident"
6639,"Medical, Accident"
6640,"Fire, Theft"
6641,"Fire, Theft"
6642,"Medical, Fire"
6643,"Theft, Accident"
6644,"Medical, Fire"
6645,"Theft, Accident"
6646,"Medical, Accident"
6647,"Fire, Natural Disaster"
6648,"Theft, Accident"
6649,"Medical, Fire"
6650,"Medical, Accident"
6651,"Medical, Accident"
6652,"Medical, Accident"
6653,"Fire, Natural Disaster"
6654,"Fire, Natural Disaster"
6655,"Medical, Fire"
6656,"Fire, Natural Disaster"
6657,"Fire, Theft"
6658,"Medical, Fire"
6659,"Medical, Accident"
6660,"Medical, Fire"
6661,"Medical, Fire"
6662,"Fire, Natural Disaster"
6663,"Fire, Natural Disaster"
6664,"Fire, Theft"
6665,"Medical, Accident"
6666,"Fire, Natural Disaster"
6667,"Fire, Theft"
6668,"Theft, Accident"
6669,"Theft, Accident"
6670,"Medical, Fire"
6671,"Theft, Accident"
6672,"Fire, Natural Disaster"
6673,"Medical, Fire"
6674,"Medical, Accident"
6675,"Fire, Theft"
6676,"Medical, Fire"
6677,"Theft, Accident"
6678,"Fire, Natural Disaster"
6679,"Theft, Accident"
6680,"Medical, Fire"
6681,"Fire, Theft"
6682,"Fire, Theft"
6683,"Medical, Accident"
6684,"Medical, Accident"
6685,"Theft, Accident"
6686,"Medical, Fire"
6687,"Theft, Accident"
6688,"Fire, Theft"
6689,"Medical, Fire"
6690,"Medical, Accident"
6691,"Theft, Accident"
6692,"Fire, Theft"
6693,"Fire, Theft"
6694,"Fire, Theft"
6695,"Fire, Theft"
6696,"Theft, Accident"
6697,"Theft, Accident"
6698,"Fire, Natural Disaster"
6699,"Fire, Theft"
6700,"Fire, Natural Disaster"
6701,"Theft, Accident"
6702,"Medical, Fire"
6703,"Fire, Theft"
6704,"Medical, Fire"
6705,"Fire, Theft"
6706,"Medical, Accident"
6707,"Medical, Fire"
6708,"Medical, Fire"
6709,"Medical, Fire"
6710,"Fire, Theft"
6711,"Theft, Accident"
6712,"Theft, Accident"
6713,"Fire, Theft"
6714,"Fire, Theft"
6715,"Theft, Accident"
6716,"Fire, Theft"
6717,"Theft, Accident"
6718,"Medical, Accident"
6719,"Fire, Theft"
6720,"Theft, Accident"
6721,"Fire, Natural Disaster"
6722,"Fire, Natural Disaster"
6723,"Medical, Fire"
6724,"Theft, Accident"
6725,"Fire, Theft"
6726,"Medical, Accident"
6727,"Theft, Accident"
6728,"Medical, Accident"
6729,"Medical, Fire"
6730,"Fire, Theft"
6731,"Theft, Accident"
6732,"Medical, Fire"
6733,"Medical, Accident"
6734,"Fire, Natural Disaster"
6735,"Theft, Accident"
6736,"Fire, Natural Disaster"
6737,"Theft, Accident"
6738,"Theft, Accident"
6739,"Medical, Fire"
6740,"Fire, Theft"
6741,"Medical, Accident"
6742,"Fire, Theft"
6743,"Medical, Fire"
6744,"Fire, Theft"
6745,"Fire, Theft"
6746,"Fire, Natural Disaster"
6747,"Medical, Fire"
6748,"Theft, Accident"
6749,"Fire, Natural Disaster"
6750,"Theft, Accident"
6751,"Fire, Natural Disaster"
6752,"Fire, Theft"
6753,"Fire, Natural Disaster"
6754,"Fire, Natural Disaster"
6755,"Medical, Fire"
6756,"Theft, Accident"
6757,"Fire, Theft"
6758,"Fire, Theft"
6759,"Medical, Fire"
6760,"Fire, Theft"
6761,"Medical, Accident"
6762,"Fire, Natural Disaster"
6763,"Fire, Theft"
6764,"Fire, Natural Disaster"
6765,"Medical, Fire"
6766,"Medical, Fire"
6767,"Medical, Fire"
6768,"Medical, Accident"
6769,"Fire, Natural Disaster"
6770,"Fire, Theft"
6771,"Fire, Natural Disaster"
6772,"Fire, Theft"
6773,"Fire, Theft"
6774,"Theft, Accident"
6775,"Medical, Fire"
6776,"Fire, Natural Disaster"
6777,"Fire, Natural Disaster"
6778,"Medical, Fire"
6779,"Fire, Natural Disaster"
6780,"Fire, Theft"
6781,"Fire, Theft"
6782,"Medical, Fire"
6783,"Medical, Fire"
6784,"Fire, Natural Disaster"
6785,"Fire, Natural Disaster"
6786,"Fire, Natural Disaster"
6787,"Theft, Accident"
6788,"Medical, Fire"
6789,"Medical, Fire"
6790,"Medical, Accident"
6791,"Medical, Accident"
6792,"Medical, Accident"
6793,"Fire, Natural Disaster"
6794,"Fire, Theft"
6795,"Fire, Natural Disaster"
6796,"Fire, Theft"
6797,"Theft, Accident"
6798,"Fire, Theft"
6799,"Theft, Accident"
6800,"Medical, Fire"
6801,"Medical, Accident"
6802,"Theft, Accident"
6803,"Medical, Accident"
6804,"Theft, Accident"
6805,"Theft, Accident"
6806,"Medical, Fire"
6807,"Fire, Theft"
6808,"Medical, Fire"
6809,"Theft, Accident"
6810,"Fire, Natural Disaster"
6811,"Theft, Accident"
6812,"Fire, Natural Disaster"
6813,"Medical, Accident"
6814,"Medical, Fire"
6815,"Theft, Accident"
6816,"Medical, Accident"
6817,"Theft, Accident"
6818,"Medical, Accident"
6819,"Medical, Accident"
6820,"Medical, Fire"
6821,"Medical, Fire"
6822,"Medical, Fire"
6823,"Medical, Accident"
6824,"Theft, Accident"
6825,"Medical, Accident"
6826,"Fire, Natural Disaster"
6827,"Fire, Natural Disaster"
6828,"Medical, Accident"
6829,"Fire, Theft"
6830,"Fire, Natural Disaster"
6831,"Fire, Natural Disaster"
6832,"Theft, Accident"
6833,"Medical, Fire"
6834,"Fire, Theft"
6835,"Fire, Theft"
6836,"Theft, Accident"
6837,"Medical, Fire"
6838,"Theft, Accident"
6839,"Fire, Natural Disaster"
6840,"Fire, Natural Disaster"
6841,"Medical, Fire"
6842,"Fire, Natural Disaster"
6843,"Medical, Fire"
6844,"Medical, Accident"
6845,"Fire, Theft"
6846,"Medical, Accident"
6847,"Fire, Theft"
6848,"Medical, Accident"
6849,"Medical, Fire"
6850,"Theft, Accident"
6851,"Medical, Accident"
6852,"Medical, Accident"
6853,"Fire, Natural Disaster"
6854,"Medical, Accident"
6855,"Fire, Natural Disaster"
6856,"Fire, Natural Disaster"
6857,"Fire, Natural Disaster"
6858,"Medical, Fire"
6859,"Medical, Fire"
6860,"Medical, Accident"
6861,"Theft, Accident"
6862,"Theft, Accident"
6863,"Fire, Theft"
6864,"Theft, Accident"
6865,"Fire, Theft"
6866,"Medical, Accident"
6867,"Theft, Accident"
6868,"Medical, Accident"
6869,"Medical, Fire"
6870,"Theft, Accident"
6871,"Theft, Accident"
6872,"Fire, Natural Disaster"
6873,"Fire, Theft"
6874,"Medical, Accident"
6875,"Fire, Theft"
6876,"Medical, Fire"
6877,"Fire, Natural Disaster"
6878,"Medical, Accident"
6879,"Fire, Theft"
6880,"Medical, Fire"
6881,"Medical, Fire"
6882,"Fire, Natural Disaster"
6883,"Medical, Accident"
6884,"Fire, Theft"
6885,"Fire, Natural Disaster"
6886,"Medical, Accident"
6887,"Medical, Fire"
6888,"Medical, Accident"
6889,"Fire, Natural Disaster"
6890,"Fire, Natural Disaster"
6891,"Fire, Natural Disaster"
6892,"Fire, Natural Disaster"
6893,"Fire, Theft"
6894,"Fire, Theft"
6895,"Medical, Fire"
6896,"Theft, Accident"
6897,"Medical, Accident"
6898,"Theft, Accident"
6899,"Medical, Accident"
6900,"Fire, Natural Disaster"
6901,"Medical, Fire"
6902,"Fire, Natural Disaster"
6903,"Medical, Accident"
6904,"Fire, Theft"
6905,"Medical, Fire"
6906,"Fire, Theft"
6907,"Fire, Theft"
6908,"Fire, Natural Disaster"
6909,"Fire, Theft"
6910,"Medical, Accident"
6911,"Fire, Theft"
6912,"Fire, Theft"
6913,"Medical, Accident"
6914,"Theft, Accident"
6915,"Medical, Accident"
6916,"Medical, Accident"
6917,"Theft, Accident"
6918,"Theft, Accident"
6919,"Fire, Natural Disaster"
6920,"Medical, Accident"
6921,"Fire, Theft"
6922,"Theft, Accident"
6923,"Fire, Natural Disaster"
6924,"Fire, Natural Disaster"
6925,"Fire, Natural Disaster"
6926,"Fire, Theft"
6927,"Medical, Fire"
6928,"Fire, Natural Disaster"
6929,"Fire, Theft"
6930,"Medical, Fire"
6931,"Medical, Fire"
6932,"Fire, Natural Disaster"
6933,"Fire, Theft"
6934,"Fire, Natural Disaster"
6935,"Theft, Accident"
6936,"Medical, Fire"
6937,"Fire, Natural Disaster"
6938,"Theft, Accident"
6939,"Fire, Natural Disaster"
6940,"Fire, Natural Disaster"
6941,"Fire, Natural Disaster"
6942,"Fire, Natural Disaster"
6943,"Theft, Accident"
6944,"Fire, Theft"
6945,"Medical, Fire"
6946,"Medical, Fire"
6947,"Fire, Natural Disaster"
6948,"Medical, Fire"
6949,"Medical, Accident"
6950,"Medical, Accident"
6951,"Theft, Accident"
6952,"Theft, Accident"
6953,"Fire, Theft"
6954,"Fire, Theft"
6955,"Medical, Fire"
6956,"Theft, Accident"
6957,"Medical, Accident"
6958,"Medical, Accident"
6959,"Theft, Accident"
6960,"Medical, Accident"
6961,"Fire, Natural Disaster"
6962,"Theft, Accident"
6963,"Medical, Accident"
6964,"Fire, Natural Disaster"
6965,"Medical, Fire"
6966,"Medical, Accident"
6967,"Medical, Accident"
6968,"Medical, Accident"
6969,"Fire, Theft"
6970,"Medical, Fire"
6971,"Fire, Theft"
6972,"Theft, Accident"
6973,"Medical, Accident"
6974,"Medical, Fire"
6975,"Fire, Theft"
6976,"Fire, Natural Disaster"
6977,"Fire, Theft"
6978,"Theft, Accident"
6979,"Theft, Accident"
6980,"Fire, Natural Disaster"
6981,"Medical, Accident"
6982,"Fire, Natural Disaster"
6983,"Fire, Theft"
6984,"Fire, Theft"
6985,"Theft, Accident"
6986,"Fire, Natural Disaster"
6987,"Medical, Fire"
6988,"Fire, Theft"
6989,"Fire, Theft"
6990,"Theft, Accident"
6991,"Fire, Theft"
6992,"Fire, Theft"
6993,"Fire, Theft"
6994,"Fire, Theft"
6995,"Fire, Natural Disaster"
6996,"Medical, Accident"
6997,"Fire, Natural Disaster"
6998,"Fire, Theft"
6999,"Fire, Theft"
7000,"Medical, Fire"
7001,"Fire, Theft"
7002,"Medical, Accident"
7003,"Fire, Natural Disaster"
7004,"Theft, Accident"
7005,"Medical, Fire"
7006,"Medical, Fire"
7007,"Medical, Accident"
7008,"Theft, Accident"
7009,"Fire, Natural Disaster"
7010,"Theft, Accident"
7011,"Medical, Fire"
7012,"Fire, Natural Disaster"
7013,"Medical, Fire"
7014,"Medical, Accident"
7015,"Medical, Accident"
7016,"Theft, Accident"
7017,"Theft, Accident"
7018,"Medical, Fire"
7019,"Medical, Fire"
7020,"Medical, Accident"
7021,"Theft, Accident"
7022,"Fire, Natural Disaster"
7023,"Fire, Theft"
7024,"Medical, Fire"
7025,"Medical, Accident"
7026,"Fire, Theft"
7027,"Theft, Accident"
7028,"Medical, Fire"
7029,"Fire, Natural Disaster"
7030,"Fire, Natural Disaster"
7031,"Medical, Fire"
7032,"Fire, Theft"
7033,"Theft, Accident"
7034,"Fire, Natural Disaster"
7035,"Medical, Accident"
7036,"Medical, Fire"
7037,"Fire, Natural Disaster"
7038,"Fire, Natural Disaster"
7039,"Theft, Accident"
7040,"Medical, Accident"
7041,"Medical, Accident"
7042,"Fire, Theft"
7043,"Medical, Accident"
7044,"Fire, Theft"
7045,"Fire, Natural Disaster"
7046,"Medical, Accident"
7047,"Fire, Natural Disaster"
7048,"Fire, Natural Disaster"
7049,"Theft, Accident"
7050,"Medical, Accident"
7051,"Medical, Fire"
7052,"Medical, Accident"
7053,"Theft, Accident"
7054,"Fire, Natural Disaster"
7055,"Medical, Fire"
7056,"Theft, Accident"
7057,"Theft, Accident"
7058,"Medical, Fire"
7059,"Medical, Accident"
7060,"Fire, Natural Disaster"
7061,"Medical, Accident"
7062,"Theft, Accident"
7063,"Fire, Theft"
7064,"Fire, Theft"
7065,"Fire, Theft"
7066,"Medical, Accident"
7067,"Fire, Theft"
7068,"Medical, Fire"
7069,"Fire, Natural Disaster"
7070,"Fire, Theft"
7071,"Fire, Theft"
7072,"Theft, Accident"
7073,"Fire, Natural Disaster"
7074,"Fire, Theft"
7075,"Theft, Accident"
7076,"Fire, Theft"
7077,"Medical, Fire"
7078,"Fire, Theft"
7079,"Medical, Fire"
7080,"Theft, Accident"
7081,"Theft, Accident"
7082,"Medical, Accident"
7083,"Medical, Accident"
7084,"Fire, Natural Disaster"
7085,"Fire, Theft"
7086,"Fire, Natural Disaster"
7087,"Medical, Accident"
7088,"Fire, Theft"
7089,"Medical, Accident"
7090,"Medical, Accident"
7091,"Theft, Accident"
7092,"Fire, Natural Disaster"
7093,"Medical, Accident"
7094,"Fire, Natural Disaster"
7095,"Medical, Fire"
7096,"Medical, Accident"
7097,"Fire, Theft"
7098,"Fire, Theft"
7099,"Fire, Theft"
7100,"Fire, Theft"
7101,"Fire, Theft"
7102,"Medical, Fire"
7103,"Fire, Theft"
7104,"Medical, Fire"
7105,"Medical, Fire"
7106,"Medical, Fire"
7107,"Medical, Accident"
7108,"Fire, Theft"
7109,"Medical, Fire"
7110,"Fire, Natural Disaster"
7111,"Medical, Fire"
7112,"Fire, Theft"
7113,"Fire, Theft"
7114,"Theft, Accident"
7115,"Medical, Fire"
7116,"Fire, Theft"
7117,"Medical, Accident"
7118,"Medical, Fire"
7119,"Medical, Accident"
7120,"Theft, Accident"
7121,"Theft, Accident"
7122,"Fire, Theft"
7123,"Theft, Accident"
7124,"Medical, Fire"
7125,"Medical, Fire"
7126,"Medical, Accident"
7127,"Medical, Fire"
7128,"Fire, Theft"
7129,"Medical, Fire"
7130,"Medical, Accident"
7131,"Fire, Theft"
7132,"Theft, Accident"
7133,"Medical, Accident"
7134,"Fire, Natural Disaster"
7135,"Fire, Natural Disaster"
7136,"Fire, Natural Disaster"
7137,"Fire, Theft"
7138,"Medical, Accident"
7139,"Fire, Natural Disaster"
7140,"Fire, Natural Disaster"
7141,"Medical, Accident"
7142,"Medical, Fire"
7143,"Fire, Theft"
7144,"Medical, Fire"
7145,"Fire, Theft"
7146,"Medical, Accident"
7147,"Medical, Accident"
7148,"Fire, Natural Disaster"
7149,"Medical, Fire"
7150,"Fire, Theft"
7151,"Theft, Accident"
7152,"Medical, Fire"
7153,"Theft, Accident"
7154,"Fire, Natural Disaster"
7155,"Theft, Accident"
7156,"Fire, Natural Disaster"
7157,"Fire, Theft"
7158,"Theft, Accident"
7159,"Medical, Accident"
7160,"Fire, Theft"
7161,"Fire, Theft"
7162,"Fire, Theft"
7163,"Theft, Accident"
7164,"Medical, Fire"
7165,"Medical, Accident"
7166,"Medical, Accident"
7167,"Fire, Theft"
7168,"Medical, Fire"
7169,"Fire, Natural Disaster"
7170,"Fire, Natural Disaster"
7171,"Medical, Accident"
7172,"Medical, Fire"
7173,"Fire, Natural Disaster"
7174,"Medical, Fire"
7175,"Medical, Fire"
7176,"Theft, Accident"
7177,"Medical, Accident"
7178,"Fire, Theft"
7179,"Medical, Fire"
7180,"Medical, Fire"
7181,"Fire, Theft"
7182,"Theft, Accident"
7183,"Medical, Accident"
7184,"Fire, Natural Disaster"
7185,"Medical, Fire"
7186,"Medical, Accident"
7187,"Fire, Natural Disaster"
7188,"Fire, Natural Disaster"
7189,"Theft, Accident"
7190,"Fire, Theft"
7191,"Fire, Theft"
7192,"Fire, Natural Disaster"
7193,"Fire, Natural Disaster"
7194,"Fire, Natural Disaster"
7195,"Fire, Natural Disaster"
7196,"Fire, Theft"
7197,"Medical, Fire"
7198,"Fire, Natural Disaster"
7199,"Fire, Natural Disaster"
7200,"Fire, Natural Disaster"
7201,"Medical, Accident"
7202,"Medical, Fire"
7203,"Medical, Fire"
7204,"Medical, Accident"
7205,"Fire, Natural Disaster"
7206,"Medical, Accident"
7207,"Fire, Natural Disaster"
7208,"Medical, Fire"
7209,"Medical, Fire"
7210,"Theft, Accident"
7211,"Fire, Theft"
7212,"Fire, Theft"
7213,"Fire, Natural Disaster"
7214,"Medical, Accident"
7215,"Fire, Natural Disaster"
7216,"Fire, Natural Disaster"
7217,"Medical, Accident"
7218,"Medical, Fire"
7219,"Medical, Accident"
7220,"Medical, Accident"
7221,"Fire, Natural Disaster"
7222,"Fire, Natural Disaster"
7223,"Fire, Natural Disaster"
7224,"Fire, Natural Disaster"
7225,"Medical, Fire"
7226,"Medical, Fire"
7227,"Fire, Theft"
7228,"Medical, Fire"
7229,"Medical, Accident"
7230,"Fire, Natural Disaster"
7231,"Fire, Natural Disaster"
7232,"Fire, Theft"
7233,"Fire, Natural Disaster"
7234,"Theft, Accident"
7235,"Medical, Accident"
7236,"Medical, Accident"
7237,"Medical, Fire"
7238,"Medical, Fire"
7239,"Medical, Fire"
7240,"Medical, Fire"
7241,"Fire, Theft"
7242,"Fire, Natural Disaster"
7243,"Theft, Accident"
7244,"Medical, Fire"
7245,"Medical, Fire"
7246,"Medical, Accident"
7247,"Theft, Accident"
7248,"Medical, Fire"
7249,"Medical, Fire"
7250,"Fire, Theft"
7251,"Medical, Accident"
7252,"Theft, Accident"
7253,"Theft, Accident"
7254,"Medical, Fire"
7255,"Fire, Natural Disaster"
7256,"Fire, Natural Disaster"
7257,"Fire, Natural Disaster"
7258,"Medical, Accident"
7259,"Fire, Natural Disaster"
7260,"Theft, Accident"
7261,"Medical, Fire"
7262,"Fire, Natural Disaster"
7263,"Fire, Natural Disaster"
7264,"Theft, Accident"
7265,"Fire, Theft"
7266,"Medical, Fire"
7267,"Medical, Accident"
7268,"Medical, Fire"
7269,"Theft, Accident"
7270,"Medical, Fire"
7271,"Fire, Theft"
7272,"Theft, Accident"
7273,"Fire, Theft"
7274,"Fire, Theft"
7275,"Theft, Accident"
7276,"Fire, Theft"
7277,"Fire, Natural Disaster"
7278,"Fire, Theft"
7279,"Fire, Natural Disaster"
7280,"Theft, Accident"
7281,"Fire, Natural Disaster"
7282,"Medical, Fire"
7283,"Medical, Fire"
7284,"Medical, Accident"
7285,"Medical, Fire"
7286,"Fire, Theft"
7287,"Medical, Accident"
7288,"Medical, Fire"
7289,"Theft, Accident"
7290,"Fire, Natural Disaster"
